,0,1
0,2019-12-26 00:42:33.432401,"{'bids': [[7193.5, 2073760.0], [7193.0, 107324.0], [7192.5, 184766.0], [7192.0, 98269.0], [7191.5, 190513.0], [7191.0, 265033.0], [7190.5, 228872.0], [7190.0, 248463.0], [7189.5, 225054.0], [7189.0, 112008.0], [7188.5, 216392.0], [7188.0, 519811.0], [7187.5, 255768.0], [7187.0, 185354.0], [7186.5, 193028.0], [7186.0, 75359.0], [7185.5, 99821.0], [7185.0, 342676.0], [7184.5, 55507.0], [7184.0, 60974.0], [7183.5, 27746.0], [7183.0, 56691.0], [7182.5, 228334.0], [7182.0, 129465.0], [7181.5, 44572.0]], 'asks': [[7194.0, 575764.0], [7194.5, 9250.0], [7195.0, 2533448.0], [7195.5, 2130.0], [7196.0, 63817.0], [7196.5, 9291.0], [7197.0, 135709.0], [7197.5, 49523.0], [7198.0, 69336.0], [7198.5, 117575.0], [7199.0, 83066.0], [7199.5, 108928.0], [7200.0, 442171.0], [7200.5, 135732.0], [7201.0, 120274.0], [7201.5, 155049.0], [7202.0, 271245.0], [7202.5, 158644.0], [7203.0, 37024.0], [7203.5, 102095.0], [7204.0, 232142.0], [7204.5, 116815.0], [7205.0, 166113.0], [7205.5, 78037.0], [7206.0, 275568.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
1,2019-12-26 00:43:33.796667,"{'bids': [[7193.5, 1794045.0], [7193.0, 35774.0], [7192.5, 43197.0], [7192.0, 227739.0], [7191.5, 22873.0], [7191.0, 280599.0], [7190.5, 81581.0], [7190.0, 364409.0], [7189.5, 186017.0], [7189.0, 174772.0], [7188.5, 115436.0], [7188.0, 681708.0], [7187.5, 196816.0], [7187.0, 44351.0], [7186.5, 213074.0], [7186.0, 246558.0], [7185.5, 136281.0], [7185.0, 210118.0], [7184.5, 130856.0], [7184.0, 62296.0], [7183.5, 26468.0], [7183.0, 114942.0], [7182.5, 168700.0], [7182.0, 119638.0], [7181.5, 97360.0]], 'asks': [[7194.0, 642556.0], [7194.5, 79811.0], [7195.0, 2522770.0], [7195.5, 4025.0], [7196.0, 79171.0], [7196.5, 18749.0], [7197.0, 123077.0], [7197.5, 30700.0], [7198.0, 89815.0], [7198.5, 128283.0], [7199.0, 93343.0], [7199.5, 308896.0], [7200.0, 252234.0], [7200.5, 166785.0], [7201.0, 155062.0], [7201.5, 167157.0], [7202.0, 205098.0], [7202.5, 243093.0], [7203.0, 60614.0], [7203.5, 141224.0], [7204.0, 276064.0], [7204.5, 123098.0], [7205.0, 234271.0], [7205.5, 46723.0], [7206.0, 116481.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
2,2019-12-26 00:44:34.108354,"{'bids': [[7193.5, 2110285.0], [7193.0, 77123.0], [7192.5, 198078.0], [7192.0, 177270.0], [7191.5, 216512.0], [7191.0, 40245.0], [7190.5, 401285.0], [7190.0, 240538.0], [7189.5, 126176.0], [7189.0, 102598.0], [7188.5, 184308.0], [7188.0, 660774.0], [7187.5, 238728.0], [7187.0, 111575.0], [7186.5, 216118.0], [7186.0, 101185.0], [7185.5, 53118.0], [7185.0, 240960.0], [7184.5, 55887.0], [7184.0, 184200.0], [7183.5, 25704.0], [7183.0, 46957.0], [7182.5, 178866.0], [7182.0, 193939.0], [7181.5, 132780.0]], 'asks': [[7194.0, 605517.0], [7194.5, 84960.0], [7195.0, 2555267.0], [7195.5, 19751.0], [7196.0, 70191.0], [7196.5, 5260.0], [7197.0, 35682.0], [7197.5, 41323.0], [7198.0, 42568.0], [7198.5, 120946.0], [7199.0, 125300.0], [7199.5, 152742.0], [7200.0, 215501.0], [7200.5, 315364.0], [7201.0, 130059.0], [7201.5, 136695.0], [7202.0, 234302.0], [7202.5, 264166.0], [7203.0, 88176.0], [7203.5, 131972.0], [7204.0, 200883.0], [7204.5, 145848.0], [7205.0, 225831.0], [7205.5, 157516.0], [7206.0, 137293.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
3,2019-12-26 00:45:34.438394,"{'bids': [[7193.5, 2247263.0], [7193.0, 185501.0], [7192.5, 169172.0], [7192.0, 179777.0], [7191.5, 225713.0], [7191.0, 110229.0], [7190.5, 446380.0], [7190.0, 137833.0], [7189.5, 111161.0], [7189.0, 66697.0], [7188.5, 249608.0], [7188.0, 390784.0], [7187.5, 197319.0], [7187.0, 47198.0], [7186.5, 211359.0], [7186.0, 107163.0], [7185.5, 158213.0], [7185.0, 301313.0], [7184.5, 83923.0], [7184.0, 32454.0], [7183.5, 133852.0], [7183.0, 159503.0], [7182.5, 133276.0], [7182.0, 154904.0], [7181.5, 91925.0]], 'asks': [[7194.0, 261220.0], [7194.5, 86033.0], [7195.0, 2565134.0], [7195.5, 9976.0], [7196.0, 67799.0], [7196.5, 12001.0], [7197.0, 42638.0], [7197.5, 37034.0], [7198.0, 36173.0], [7198.5, 127600.0], [7199.0, 76140.0], [7199.5, 32397.0], [7200.0, 190109.0], [7200.5, 282188.0], [7201.0, 107879.0], [7201.5, 316733.0], [7202.0, 179723.0], [7202.5, 232157.0], [7203.0, 107343.0], [7203.5, 199119.0], [7204.0, 172477.0], [7204.5, 92052.0], [7205.0, 136537.0], [7205.5, 115146.0], [7206.0, 110179.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
4,2019-12-26 00:46:34.774063,"{'bids': [[7193.5, 2353089.0], [7193.0, 220570.0], [7192.5, 463444.0], [7192.0, 146322.0], [7191.5, 94289.0], [7191.0, 69146.0], [7190.5, 163978.0], [7190.0, 222313.0], [7189.5, 276667.0], [7189.0, 101469.0], [7188.5, 292749.0], [7188.0, 428011.0], [7187.5, 84230.0], [7187.0, 146462.0], [7186.5, 281016.0], [7186.0, 120921.0], [7185.5, 76194.0], [7185.0, 208260.0], [7184.5, 16687.0], [7184.0, 12427.0], [7183.5, 135387.0], [7183.0, 150314.0], [7182.5, 174432.0], [7182.0, 226385.0], [7181.5, 69737.0]], 'asks': [[7194.0, 543212.0], [7194.5, 11438.0], [7195.0, 2555565.0], [7195.5, 9768.0], [7196.0, 84380.0], [7196.5, 3196.0], [7197.0, 45578.0], [7197.5, 28358.0], [7198.0, 42168.0], [7198.5, 110786.0], [7199.0, 37783.0], [7199.5, 59223.0], [7200.0, 214046.0], [7200.5, 261326.0], [7201.0, 392741.0], [7201.5, 71638.0], [7202.0, 242585.0], [7202.5, 160581.0], [7203.0, 174755.0], [7203.5, 160808.0], [7204.0, 147046.0], [7204.5, 142775.0], [7205.0, 166038.0], [7205.5, 150600.0], [7206.0, 153735.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
5,2019-12-26 00:47:35.090873,"{'bids': [[7193.5, 2363421.0], [7193.0, 263699.0], [7192.5, 454886.0], [7192.0, 222026.0], [7191.5, 82261.0], [7191.0, 86267.0], [7190.5, 89558.0], [7190.0, 242546.0], [7189.5, 267322.0], [7189.0, 227125.0], [7188.5, 303764.0], [7188.0, 431665.0], [7187.5, 84339.0], [7187.0, 63693.0], [7186.5, 190996.0], [7186.0, 134004.0], [7185.5, 85549.0], [7185.0, 214833.0], [7184.5, 16187.0], [7184.0, 13137.0], [7183.5, 113787.0], [7183.0, 181111.0], [7182.5, 273751.0], [7182.0, 188520.0], [7181.5, 70225.0]], 'asks': [[7194.0, 188381.0], [7194.5, 49211.0], [7195.0, 2556085.0], [7195.5, 8768.0], [7196.0, 83380.0], [7196.5, 4696.0], [7197.0, 45578.0], [7197.5, 36688.0], [7198.0, 38188.0], [7198.5, 105154.0], [7199.0, 9115.0], [7199.5, 86781.0], [7200.0, 211759.0], [7200.5, 245062.0], [7201.0, 396926.0], [7201.5, 77441.0], [7202.0, 235103.0], [7202.5, 170120.0], [7203.0, 170369.0], [7203.5, 176856.0], [7204.0, 156860.0], [7204.5, 132942.0], [7205.0, 117695.0], [7205.5, 189006.0], [7206.0, 141634.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
6,2019-12-26 00:48:35.409355,"{'bids': [[7193.5, 2938900.0], [7193.0, 197443.0], [7192.5, 498073.0], [7192.0, 168072.0], [7191.5, 73597.0], [7191.0, 90431.0], [7190.5, 227929.0], [7190.0, 308356.0], [7189.5, 209451.0], [7189.0, 50820.0], [7188.5, 312321.0], [7188.0, 444674.0], [7187.5, 94509.0], [7187.0, 58294.0], [7186.5, 180828.0], [7186.0, 145078.0], [7185.5, 175905.0], [7185.0, 214657.0], [7184.5, 16207.0], [7184.0, 24399.0], [7183.5, 124439.0], [7183.0, 142818.0], [7182.5, 187598.0], [7182.0, 187237.0], [7181.5, 69578.0]], 'asks': [[7194.0, 188258.0], [7194.5, 74237.0], [7195.0, 2562085.0], [7195.5, 9841.0], [7196.0, 74050.0], [7196.5, 3221.0], [7197.0, 55843.0], [7197.5, 32087.0], [7198.0, 38166.0], [7198.5, 101179.0], [7199.0, 9073.0], [7199.5, 52637.0], [7200.0, 228979.0], [7200.5, 105017.0], [7201.0, 119692.0], [7201.5, 211712.0], [7202.0, 486295.0], [7202.5, 210796.0], [7203.0, 127177.0], [7203.5, 176804.0], [7204.0, 136847.0], [7204.5, 130136.0], [7205.0, 219984.0], [7205.5, 196998.0], [7206.0, 84765.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
7,2019-12-26 00:49:35.717826,"{'bids': [[7193.5, 28341.0], [7193.0, 22661.0], [7192.5, 2113.0], [7192.0, 16840.0], [7191.5, 143917.0], [7191.0, 14059.0], [7190.5, 51301.0], [7190.0, 89078.0], [7189.5, 390252.0], [7189.0, 74062.0], [7188.5, 144933.0], [7188.0, 491053.0], [7187.5, 180556.0], [7187.0, 285551.0], [7186.5, 432912.0], [7186.0, 202215.0], [7185.5, 118135.0], [7185.0, 225130.0], [7184.5, 103282.0], [7184.0, 89047.0], [7183.5, 83311.0], [7183.0, 146371.0], [7182.5, 142605.0], [7182.0, 194369.0], [7181.5, 147669.0]], 'asks': [[7194.0, 1380858.0], [7194.5, 86804.0], [7195.0, 2547753.0], [7195.5, 14747.0], [7196.0, 86452.0], [7196.5, 92120.0], [7197.0, 158042.0], [7197.5, 137699.0], [7198.0, 138652.0], [7198.5, 365506.0], [7199.0, 142656.0], [7199.5, 186698.0], [7200.0, 273411.0], [7200.5, 118688.0], [7201.0, 264349.0], [7201.5, 79872.0], [7202.0, 244903.0], [7202.5, 294209.0], [7203.0, 50777.0], [7203.5, 163441.0], [7204.0, 172434.0], [7204.5, 163758.0], [7205.0, 221374.0], [7205.5, 25449.0], [7206.0, 49111.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
8,2019-12-26 00:50:36.037408,"{'bids': [[7188.5, 43693.0], [7188.0, 83844.0], [7187.5, 25497.0], [7187.0, 17061.0], [7186.5, 172371.0], [7186.0, 25589.0], [7185.5, 310378.0], [7185.0, 280233.0], [7184.5, 24703.0], [7184.0, 181911.0], [7183.5, 49334.0], [7183.0, 473558.0], [7182.5, 202749.0], [7182.0, 314006.0], [7181.5, 413378.0], [7181.0, 227271.0], [7180.5, 266639.0], [7180.0, 270493.0], [7179.5, 43314.0], [7179.0, 129888.0], [7178.5, 18269.0], [7178.0, 152546.0], [7177.5, 57502.0], [7177.0, 123279.0], [7176.5, 93834.0]], 'asks': [[7189.0, 1263885.0], [7189.5, 52333.0], [7190.0, 130816.0], [7190.5, 38188.0], [7191.0, 60157.0], [7191.5, 101743.0], [7192.0, 235464.0], [7192.5, 394394.0], [7193.0, 221063.0], [7193.5, 120209.0], [7194.0, 469841.0], [7194.5, 157658.0], [7195.0, 2546709.0], [7195.5, 77167.0], [7196.0, 183073.0], [7196.5, 168987.0], [7197.0, 220027.0], [7197.5, 74571.0], [7198.0, 158401.0], [7198.5, 183091.0], [7199.0, 82237.0], [7199.5, 12521.0], [7200.0, 317096.0], [7200.5, 76589.0], [7201.0, 173485.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
9,2019-12-26 00:51:36.377766,"{'bids': [[7186.5, 2058858.0], [7186.0, 86017.0], [7185.5, 379490.0], [7185.0, 403739.0], [7184.5, 87463.0], [7184.0, 81601.0], [7183.5, 87406.0], [7183.0, 264014.0], [7182.5, 496417.0], [7182.0, 282707.0], [7181.5, 221726.0], [7181.0, 255356.0], [7180.5, 147574.0], [7180.0, 317347.0], [7179.5, 48885.0], [7179.0, 91166.0], [7178.5, 12649.0], [7178.0, 130133.0], [7177.5, 94615.0], [7177.0, 206208.0], [7176.5, 53445.0], [7176.0, 191524.0], [7175.5, 254782.0], [7175.0, 447145.0], [7174.5, 144342.0]], 'asks': [[7187.0, 241434.0], [7187.5, 13018.0], [7188.0, 15579.0], [7188.5, 2869.0], [7189.0, 27723.0], [7189.5, 188348.0], [7190.0, 150277.0], [7190.5, 140022.0], [7191.0, 53317.0], [7191.5, 299829.0], [7192.0, 182432.0], [7192.5, 176274.0], [7193.0, 135548.0], [7193.5, 114830.0], [7194.0, 407931.0], [7194.5, 177758.0], [7195.0, 2674712.0], [7195.5, 129372.0], [7196.0, 170728.0], [7196.5, 193788.0], [7197.0, 184985.0], [7197.5, 105926.0], [7198.0, 170274.0], [7198.5, 71476.0], [7199.0, 138676.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
10,2019-12-26 00:52:36.951241,"{'bids': [[7186.5, 303885.0], [7186.0, 19117.0], [7185.5, 281997.0], [7185.0, 342902.0], [7184.5, 12199.0], [7184.0, 57686.0], [7183.5, 19754.0], [7183.0, 67348.0], [7182.5, 173090.0], [7182.0, 139938.0], [7181.5, 372463.0], [7181.0, 356212.0], [7180.5, 199188.0], [7180.0, 400734.0], [7179.5, 338970.0], [7179.0, 218072.0], [7178.5, 104536.0], [7178.0, 273368.0], [7177.5, 94435.0], [7177.0, 202823.0], [7176.5, 135251.0], [7176.0, 220546.0], [7175.5, 279161.0], [7175.0, 473157.0], [7174.5, 190652.0]], 'asks': [[7187.0, 1019282.0], [7187.5, 57837.0], [7188.0, 55012.0], [7188.5, 87069.0], [7189.0, 254218.0], [7189.5, 308518.0], [7190.0, 155835.0], [7190.5, 83740.0], [7191.0, 46773.0], [7191.5, 64264.0], [7192.0, 226220.0], [7192.5, 75704.0], [7193.0, 204703.0], [7193.5, 122292.0], [7194.0, 447306.0], [7194.5, 224057.0], [7195.0, 2685252.0], [7195.5, 104590.0], [7196.0, 250564.0], [7196.5, 78270.0], [7197.0, 199713.0], [7197.5, 116324.0], [7198.0, 166174.0], [7198.5, 109745.0], [7199.0, 49234.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
11,2019-12-26 00:53:37.273825,"{'bids': [[7186.5, 1486838.0], [7186.0, 47272.0], [7185.5, 295157.0], [7185.0, 381063.0], [7184.5, 69528.0], [7184.0, 121183.0], [7183.5, 262913.0], [7183.0, 136926.0], [7182.5, 137685.0], [7182.0, 205891.0], [7181.5, 373612.0], [7181.0, 301467.0], [7180.5, 94701.0], [7180.0, 397122.0], [7179.5, 184915.0], [7179.0, 210129.0], [7178.5, 66766.0], [7178.0, 174955.0], [7177.5, 31668.0], [7177.0, 143410.0], [7176.5, 55800.0], [7176.0, 162607.0], [7175.5, 231228.0], [7175.0, 429365.0], [7174.5, 174389.0]], 'asks': [[7187.0, 764955.0], [7187.5, 4904.0], [7188.0, 26142.0], [7188.5, 18703.0], [7189.0, 25266.0], [7189.5, 85698.0], [7190.0, 232400.0], [7190.5, 362153.0], [7191.0, 211145.0], [7191.5, 107493.0], [7192.0, 143901.0], [7192.5, 47760.0], [7193.0, 162364.0], [7193.5, 144591.0], [7194.0, 416325.0], [7194.5, 206040.0], [7195.0, 2681490.0], [7195.5, 51723.0], [7196.0, 176815.0], [7196.5, 106569.0], [7197.0, 102792.0], [7197.5, 48507.0], [7198.0, 117037.0], [7198.5, 156205.0], [7199.0, 16292.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
12,2019-12-26 00:54:37.654188,"{'bids': [[7186.5, 565890.0], [7186.0, 42805.0], [7185.5, 354863.0], [7185.0, 326564.0], [7184.5, 57137.0], [7184.0, 58255.0], [7183.5, 141004.0], [7183.0, 90500.0], [7182.5, 309872.0], [7182.0, 170236.0], [7181.5, 303992.0], [7181.0, 431391.0], [7180.5, 350118.0], [7180.0, 402119.0], [7179.5, 147362.0], [7179.0, 285095.0], [7178.5, 82575.0], [7178.0, 181071.0], [7177.5, 77459.0], [7177.0, 155502.0], [7176.5, 159021.0], [7176.0, 173233.0], [7175.5, 231236.0], [7175.0, 476108.0], [7174.5, 134591.0]], 'asks': [[7187.0, 1401414.0], [7187.5, 6804.0], [7188.0, 25736.0], [7188.5, 20758.0], [7189.0, 36570.0], [7189.5, 77729.0], [7190.0, 192932.0], [7190.5, 421277.0], [7191.0, 38129.0], [7191.5, 66143.0], [7192.0, 346611.0], [7192.5, 9673.0], [7193.0, 185227.0], [7193.5, 123971.0], [7194.0, 471656.0], [7194.5, 254020.0], [7195.0, 2807999.0], [7195.5, 44678.0], [7196.0, 216820.0], [7196.5, 80555.0], [7197.0, 220511.0], [7197.5, 148171.0], [7198.0, 136752.0], [7198.5, 50704.0], [7199.0, 56224.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
13,2019-12-26 00:55:37.955330,"{'bids': [[7186.5, 2046655.0], [7186.0, 80076.0], [7185.5, 292477.0], [7185.0, 406019.0], [7184.5, 239746.0], [7184.0, 119799.0], [7183.5, 316158.0], [7183.0, 139605.0], [7182.5, 157536.0], [7182.0, 218822.0], [7181.5, 450727.0], [7181.0, 399511.0], [7180.5, 191033.0], [7180.0, 401247.0], [7179.5, 64053.0], [7179.0, 191140.0], [7178.5, 42274.0], [7178.0, 188964.0], [7177.5, 75341.0], [7177.0, 144970.0], [7176.5, 41455.0], [7176.0, 183079.0], [7175.5, 231230.0], [7175.0, 424790.0], [7174.5, 144373.0]], 'asks': [[7187.0, 640605.0], [7187.5, 4915.0], [7188.0, 55254.0], [7188.5, 5363.0], [7189.0, 21450.0], [7189.5, 69998.0], [7190.0, 153177.0], [7190.5, 379793.0], [7191.0, 62843.0], [7191.5, 97516.0], [7192.0, 436059.0], [7192.5, 53430.0], [7193.0, 152881.0], [7193.5, 65941.0], [7194.0, 422351.0], [7194.5, 210242.0], [7195.0, 2685392.0], [7195.5, 76033.0], [7196.0, 233582.0], [7196.5, 140446.0], [7197.0, 127056.0], [7197.5, 106337.0], [7198.0, 123328.0], [7198.5, 88932.0], [7199.0, 69663.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
14,2019-12-26 01:01:09.506334,"{'bids': [[7181.5, 377719.0], [7181.0, 292605.0], [7180.5, 275733.0], [7180.0, 203759.0], [7179.5, 72947.0], [7179.0, 187270.0], [7178.5, 133388.0], [7178.0, 209954.0], [7177.5, 79885.0], [7177.0, 353308.0], [7176.5, 133312.0], [7176.0, 480284.0], [7175.5, 221469.0], [7175.0, 617398.0], [7174.5, 215097.0], [7174.0, 225991.0], [7173.5, 190096.0], [7173.0, 115896.0], [7172.5, 107466.0], [7172.0, 278875.0], [7171.5, 176462.0], [7171.0, 285946.0], [7170.5, 111613.0], [7170.0, 274738.0], [7169.5, 146207.0]], 'asks': [[7182.0, 2325208.0], [7182.5, 13224.0], [7183.0, 21948.0], [7183.5, 32020.0], [7184.0, 34960.0], [7184.5, 103300.0], [7185.0, 139424.0], [7185.5, 212757.0], [7186.0, 356047.0], [7186.5, 127818.0], [7187.0, 187462.0], [7187.5, 179037.0], [7188.0, 137317.0], [7188.5, 183763.0], [7189.0, 117198.0], [7189.5, 143700.0], [7190.0, 268793.0], [7190.5, 1124480.0], [7191.0, 177823.0], [7191.5, 110216.0], [7192.0, 58711.0], [7192.5, 244682.0], [7193.0, 123338.0], [7193.5, 61888.0], [7194.0, 489325.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
15,2019-12-26 01:02:10.767207,"{'bids': [[7177.0, 582687.0], [7176.5, 35084.0], [7176.0, 66600.0], [7175.5, 127195.0], [7175.0, 452204.0], [7174.5, 106222.0], [7174.0, 263138.0], [7173.5, 129358.0], [7173.0, 452091.0], [7172.5, 46307.0], [7172.0, 473780.0], [7171.5, 178877.0], [7171.0, 421636.0], [7170.5, 129075.0], [7170.0, 329204.0], [7169.5, 308556.0], [7169.0, 170275.0], [7168.5, 156651.0], [7168.0, 265401.0], [7167.5, 371307.0], [7167.0, 174228.0], [7166.5, 142192.0], [7166.0, 72980.0], [7165.5, 120236.0], [7165.0, 178406.0]], 'asks': [[7177.5, 1642615.0], [7178.0, 6928.0], [7178.5, 4469.0], [7179.0, 26984.0], [7179.5, 16591.0], [7180.0, 30812.0], [7180.5, 1089930.0], [7181.0, 144115.0], [7181.5, 323838.0], [7182.0, 179051.0], [7182.5, 382060.0], [7183.0, 48829.0], [7183.5, 25263.0], [7184.0, 88726.0], [7184.5, 101127.0], [7185.0, 150103.0], [7185.5, 47623.0], [7186.0, 176148.0], [7186.5, 144144.0], [7187.0, 184656.0], [7187.5, 194620.0], [7188.0, 176931.0], [7188.5, 143598.0], [7189.0, 140840.0], [7189.5, 147970.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
16,2019-12-26 01:03:11.097442,"{'bids': [[7177.0, 1744914.0], [7176.5, 36789.0], [7176.0, 62976.0], [7175.5, 59502.0], [7175.0, 420077.0], [7174.5, 97141.0], [7174.0, 213363.0], [7173.5, 113696.0], [7173.0, 307428.0], [7172.5, 315160.0], [7172.0, 476389.0], [7171.5, 180705.0], [7171.0, 421351.0], [7170.5, 190067.0], [7170.0, 323892.0], [7169.5, 262607.0], [7169.0, 109305.0], [7168.5, 158241.0], [7168.0, 292026.0], [7167.5, 281434.0], [7167.0, 257448.0], [7166.5, 49436.0], [7166.0, 73728.0], [7165.5, 108529.0], [7165.0, 285746.0]], 'asks': [[7177.5, 2677833.0], [7178.0, 59233.0], [7178.5, 1438.0], [7179.0, 10736.0], [7179.5, 37354.0], [7180.0, 37477.0], [7180.5, 50188.0], [7181.0, 144100.0], [7181.5, 345969.0], [7182.0, 408028.0], [7182.5, 51125.0], [7183.0, 68134.0], [7183.5, 108819.0], [7184.0, 69617.0], [7184.5, 162110.0], [7185.0, 54216.0], [7185.5, 138663.0], [7186.0, 149922.0], [7186.5, 197674.0], [7187.0, 154742.0], [7187.5, 162001.0], [7188.0, 72840.0], [7188.5, 202250.0], [7189.0, 96515.0], [7189.5, 168858.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
17,2019-12-26 01:04:11.412692,"{'bids': [[7177.5, 2378606.0], [7177.0, 648960.0], [7176.5, 288965.0], [7176.0, 290087.0], [7175.5, 189687.0], [7175.0, 594758.0], [7174.5, 123532.0], [7174.0, 209783.0], [7173.5, 51456.0], [7173.0, 237904.0], [7172.5, 147461.0], [7172.0, 474727.0], [7171.5, 229905.0], [7171.0, 248799.0], [7170.5, 147559.0], [7170.0, 339293.0], [7169.5, 112998.0], [7169.0, 180719.0], [7168.5, 142374.0], [7168.0, 281262.0], [7167.5, 291229.0], [7167.0, 121807.0], [7166.5, 26859.0], [7166.0, 85203.0], [7165.5, 94637.0]], 'asks': [[7178.0, 6087.0], [7178.5, 7535.0], [7179.0, 38088.0], [7179.5, 12022.0], [7180.0, 13555.0], [7180.5, 19073.0], [7181.0, 41.0], [7181.5, 30227.0], [7182.0, 114787.0], [7182.5, 57238.0], [7183.0, 122295.0], [7183.5, 334005.0], [7184.0, 317803.0], [7184.5, 60596.0], [7185.0, 49071.0], [7185.5, 169340.0], [7186.0, 167414.0], [7186.5, 145779.0], [7187.0, 189246.0], [7187.5, 111458.0], [7188.0, 148719.0], [7188.5, 145070.0], [7189.0, 112121.0], [7189.5, 27805.0], [7190.0, 172958.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
18,2019-12-26 01:05:11.776375,"{'bids': [[7183.0, 2354829.0], [7182.5, 135427.0], [7182.0, 185834.0], [7181.5, 203254.0], [7181.0, 101217.0], [7180.5, 121838.0], [7180.0, 64468.0], [7179.5, 455711.0], [7179.0, 427805.0], [7178.5, 215297.0], [7178.0, 195269.0], [7177.5, 146502.0], [7177.0, 302267.0], [7176.5, 168648.0], [7176.0, 188940.0], [7175.5, 115023.0], [7175.0, 359638.0], [7174.5, 137433.0], [7174.0, 172304.0], [7173.5, 52678.0], [7173.0, 189367.0], [7172.5, 26074.0], [7172.0, 231465.0], [7171.5, 228140.0], [7171.0, 193294.0]], 'asks': [[7183.5, 37158.0], [7184.0, 14819.0], [7184.5, 31359.0], [7185.0, 82459.0], [7185.5, 65551.0], [7186.0, 62051.0], [7186.5, 76093.0], [7187.0, 31196.0], [7187.5, 58729.0], [7188.0, 148350.0], [7188.5, 234137.0], [7189.0, 83235.0], [7189.5, 326960.0], [7190.0, 105353.0], [7190.5, 89926.0], [7191.0, 172900.0], [7191.5, 165095.0], [7192.0, 262183.0], [7192.5, 178900.0], [7193.0, 147933.0], [7193.5, 75470.0], [7194.0, 467424.0], [7194.5, 171662.0], [7195.0, 2767107.0], [7195.5, 41323.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
19,2019-12-26 01:06:12.109144,"{'bids': [[7183.0, 1434084.0], [7182.5, 8247.0], [7182.0, 24511.0], [7181.5, 178986.0], [7181.0, 244006.0], [7180.5, 131605.0], [7180.0, 127066.0], [7179.5, 473519.0], [7179.0, 302733.0], [7178.5, 15981.0], [7178.0, 146840.0], [7177.5, 327073.0], [7177.0, 147244.0], [7176.5, 65262.0], [7176.0, 161239.0], [7175.5, 220823.0], [7175.0, 442977.0], [7174.5, 88941.0], [7174.0, 136407.0], [7173.5, 23514.0], [7173.0, 127785.0], [7172.5, 27978.0], [7172.0, 301386.0], [7171.5, 160681.0], [7171.0, 203974.0]], 'asks': [[7183.5, 658844.0], [7184.0, 30421.0], [7184.5, 9209.0], [7185.0, 123590.0], [7185.5, 68731.0], [7186.0, 59411.0], [7186.5, 103965.0], [7187.0, 66137.0], [7187.5, 115331.0], [7188.0, 252853.0], [7188.5, 361669.0], [7189.0, 65893.0], [7189.5, 36719.0], [7190.0, 136231.0], [7190.5, 12605.0], [7191.0, 236637.0], [7191.5, 200296.0], [7192.0, 73880.0], [7192.5, 222811.0], [7193.0, 143509.0], [7193.5, 121943.0], [7194.0, 435490.0], [7194.5, 66166.0], [7195.0, 2658047.0], [7195.5, 10185.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
